review,genre,sentiment
Idealistic yet realistic definition of love,Romance,Positive
"The best love story I have seen in a long long time, and one that has much broader appeal than any I have ever seen.",Romance,Positive
It is a story of love and heartbreak.,Romance,Positive
"The concept of the film is amazing, where you see the whole love life between this 2 characters happening in Joel's mind",Romance,Positive
Watch it before you die if you want to find out what true love is.,Romance,Positive
this movie shows real love with pure emotions.,Romance,Positive
this movie chronicles the love life of Joel Barrish and Clementine Kruczynski.,Romance,Positive
 I would whole heartedly recommend this film to indie type film lovers.,Romance,Positive
A wonderful interpretation of what love really is....,Romance,Positive
"In my opinion, I believe this film has love, realness, and beauty. ",Romance,Positive
It has a sci-fi premise that would ordinarily put me off but the whirling story never veers off its hub of exploring love.,Romance,Positive
"This Is such an amazing film, Its odd, funny, sad at times, romantic",Romance,Positive
"I think it would be a good start for people who definitely hate ""Romantic films"".",Romance,Positive
"I believe, a revolutionary step in not only romantic films, but in cinema as a whole.",Romance,Positive
"Eternal Sunshine of the Spotless Mind works great as a romance, as a drama, but also as a sci- f movie.",Romance,Positive
A story of fate that triumphs over all other romantic comedies.,Romance,Positive
Unlike any romantic movies I've ever seen,Romance,Positive
This is the BEST romantic movie ever.,Romance,Positive
"It's not another dull romance film, and it definitely isn't a waste of time.",Romance,Positive
One of the greatest screen romance,Romance,Positive
1000% my favorite romance movie of all time because of its realism.,Romance,Positive
"The happiness, the romance, they are just what I want and what I have had!",Romance,Positive
THEY ARE THE MOST PHILOSOPHICALLY DOWN-TO-EARTH LOVE STORIES WITH A SLIGHTLY OVERRATED ROMANCE THAT IS STILL VERY REALISTIC AND BEAUTIFUL! ,Romance,Positive
"it shows in Ethan Hawke's and Julie Delpy's chemistry in this film, which is some of the best of any romance film ever.",Romance,Positive
"we end up believing every single word that they say, unlike many other romance films.",Romance,Positive
the greatest romance film I've ever seen.,Romance,Positive
This movie will reflect your romance life and clear your eyes a little bit more to be able to appreciate your loved ones.,Romance,Positive
This is a truly fantastical film that inspires you to find love.,Romance,Positive
the most amazing love story,Romance,Positive
the most amazing combination of love and psyche of two young people.,Romance,Positive
Never forgotten Love,Romance,Positive
"A really touching, beautiful love story.",Romance,Positive
quintessential love story,Romance,Positive
Before Sunrise is for sure one of the most important romances in the history of film.,Romance,Positive
basically turns this run-of- the-mill romance into one masterpiece,Romance,Positive
"I'm not usually into romance/love stories (aside from Casablanca, Brief Encounter, and Now Voyager -- all right, maybe I *am* into them), but this one is different.",Romance,Positive
this film is much more than a romance. It's real and has stuck with me ever since.,Romance,Positive
This is a film about youth and romance,Romance,Positive
I believe this is a pure romantic movie.,Romance,Positive
An enthralling romance,Romance,Positive
A real romance if there ever was one!,Romance,Positive
Throw away all the Hollywood cheese! THIS is real romance!,Romance,Positive
Authentic romance on a big screen,Romance,Positive
simply one of the best romance I've ever watched.,Romance,Positive
A classical romance which does well to stray away from the old cheesy and clichéd films of that genre,Romance,Positive
"if you like romance films, you'll certainly like this one...",Romance,Positive
"this is a romance that's made around real,human character,that has no easy answers and no clean lines of plot denouement.",Romance,Positive
Some say that they are the best films about love and romantic relationships ever made,Romance,Positive
Man and woman meet on a train in europe then a beautiful love story begins .,Romance,Positive
A beautiful love story,Romance,Positive
It's a passionate and honest film with many hands of the same minds and the same love poured in to it.,Romance,Positive
"Best of all, it didn't fall into mushiness and become a sloppy Hollywood love film with a happy ending.",Romance,Positive
simply showing us the possibility of true love in any circumstance. ,Romance,Positive
"the best screen couple that I have seen, meet by chance, and a fantastic, intelligent and also very sad love story evolves.",Romance,Positive
"This is a love story that sets us free to witness a very real world, slightly overwrought, charmingly self-conscious, and entirely engaging.",Romance,Positive
"This is real love , pure love, in real.",Romance,Positive
"Not a typical love story, but my favorite one!",Romance,Positive
"Unlike other love stories there's no coquettish charming, no over dressing, no unnecessary twists, no fancy sets and locations, but just a pure intellectual conversation between the two.",Romance,Positive
 It will surely inspire you to explore yourself in a different way and it will build a new perception of love in your mind.,Romance,Positive
I heard their finally going to do a segual to this *10 love story!!!,Romance,Positive
 thus begins this beautiful romance between two lovers who are torn apart by status and society.,Romance,Positive
"This romance comedy is both intently hilarious and artfully touching, which is very hard to pull it off at the same time in any comedy. ",Romance,Positive
Love movies usually end up being weird but this one didnt upset me.,Romance,Positive
"When I saw Shakespeare in Love, I nearly busted a nut: it was a breath of fresh air from the usual love stories that we usually see.",Romance,Positive
the film was a beautiful and moving experience; a cathartic visit to one's own memories of unrequieted love,Romance,Positive
Love is the greatest inspiration,Romance,Positive
"Unbiddable, ungovernable passion and a riot of the heart. A love that overthrows life.",Romance,Positive
this movie delivers an extra layer of delight and intimacy.,Romance,Positive
Joseph Fiennes and Gwyneth Paltrow dazzle in the depth of their strong characters and passionate romance.,Romance,Positive
"This one has it all -- an intelligent, truly brilliant screenplay, fine acting, romance, pathos, tears and drama",Romance,Positive
"Shakespeare in Love balances romance, drama, suspense, brilliant film making, and amazing performances.",Romance,Positive
My husband and I both enjoyed the comedy mixed with the sweet romance.,Romance,Positive
An exquisite love story,Romance,Positive
original love,Romance,Positive
Great mixture of romance and empathy.,Romance,Positive
it weaves an unusual romance and thriller ,Romance,Positive
This movie is just magic and romance beyond all norms.,Romance,Positive
the most beautiful romance I've ever seen.,Romance,Positive
Dark Romantic Fantasy-A New Genre,Romance,Positive
Its a wonderful and unique romance for those who want something different or whimsical.,Romance,Positive
It's more than a romantic fantasia about outsiders finding love.,Romance,Positive
every fantasy & romance lover should watch it,Romance,Positive
A Beautiful Other-Worldly Romance,Romance,Positive
"It is romantic, thrilling and affectionate.",Romance,Positive
"The story, not unlike Amelie in the tone, was romantic and magical. ",Romance,Positive
One of the best romance movies I've ever seen.,Romance,Positive
"The Shape of Water is a masterpiece, a touching, romantic and very beautiful film",Romance,Positive
"Mixing in themes of romance, supernatural, gore and msytery, the film brings us a story so bizarre but beautiful in the best ways possbile.",Romance,Positive
it was a romantic drama as well with a splash of the old school flare than many filmmakers nowadays have forgotten about.,Romance,Positive
a work brimming with gold qualities that are not created by film-romantic traditionalism,Romance,Positive
the romantic fantasy is a much light hearted watch,Romance,Positive
"It's interesting, different, entertaining, romantic, science fiction...",Romance,Positive
a different romance in an unaccepting world,Romance,Positive
nails the romantic fantasy tone of the film.,Romance,Positive
lovingly sweet and twisted romance.,Romance,Positive
outlandish romance that is sure to dazzle.,Romance,Positive
